month,fill_pct,storage_m3,ec_dS_m_assumed,water_quality_class_assumed,notes
2020-06-01,10.63196373493773,14328467.892495701,2.99,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2020-07-01,8.479247324706638,11427298.48159144,3.03,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2020-08-01,9.406799036249916,12677339.88963384,3.01,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2020-09-01,13.01933502373165,17545876.61507636,2.94,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2020-10-01,18.20213207288798,24530620.258259308,2.84,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2020-11-01,23.61853872010887,31830194.511167485,2.73,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2020-12-01,27.56753977156934,37152177.93623741,2.65,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2021-01-01,28.96890564680188,39040768.459070496,2.62,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2021-02-01,27.43105768247838,36968243.972560085,2.65,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2021-03-01,23.35437983799733,31474193.291146856,2.73,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2021-04-01,17.80149110168548,23990685.07456138,2.84,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2021-05-01,12.25080368939122,16510143.534809392,2.95,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2021-06-01,8.167521872857389,11007192.82289566,3.04,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2021-07-01,6.631875232551483,8937635.013218747,3.07,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2021-08-01,8.033241107784026,10826225.536051847,3.04,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2021-09-01,11.98004083522689,16145242.284288263,2.96,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2021-10-01,17.39864880646538,23447783.214029938,2.85,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2021-11-01,23.59796393474963,31802466.317320652,2.73,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2021-12-01,28.25578560023568,38079711.97454339,2.63,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2022-01-01,30.28838662939606,40819004.48067503,2.59,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2022-02-01,29.27074123738419,39447545.76534171,2.61,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2022-03-01,25.56239420019838,34449886.55757545,2.69,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2022-04-01,20.37803470906266,27463037.245083068,2.79,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2022-05-01,15.17730496571486,20454126.097255237,2.9,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2022-06-01,11.51806868516526,15522652.395495338,2.97,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2022-07-01,10.48405304094133,14129131.844826559,2.99,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2022-08-01,12.51665407010171,16868424.3509582,2.95,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2022-09-01,17.19084598779983,23167731.843516417,2.86,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2022-10-01,23.37379086387201,31500353.11147165,2.73,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2022-11-01,27.45677221364122,37002898.89081631,2.65,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2022-12-01,30.2292301320927,40739280.54694319,2.6,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2023-01-01,30.65084328117808,41307479.481809005,2.59,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2023-02-01,28.39214888214583,38263485.82434918,2.63,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2023-03-01,23.90113108471179,32211038.137408562,2.72,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2023-04-01,17.98106848499571,24232697.635469913,2.84,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2023-05-01,12.09063622802071,16294289.30647634,2.96,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2023-06-01,7.510727402363427,10122045.10070052,3.05,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2023-07-01,5.281663346072264,7117983.616185755,3.09,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2023-08-01,5.703276495157636,7686182.551051588,3.09,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2023-09-01,8.446104070868042,11382632.034233402,3.03,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2023-10-01,12.55871576337833,16925109.986523114,2.95,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2023-11-01,18.39030970083145,24784223.183108803,2.83,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2023-12-01,22.62166214110909,30486725.476558037,2.75,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2024-01-01,24.06722904204666,32434884.767063722,2.72,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2024-02-01,22.30200130888408,30055925.47712111,2.75,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2024-03-01,17.76645549600522,23943468.345498048,2.84,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2024-04-01,11.61520072632709,15653555.149475427,2.97,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2024-05-01,5.469101776523561,7370590.340540514,3.09,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2024-06-01,5.0,6738392.008153152,3.1,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2024-07-01,5.0,6738392.008153152,3.1,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2024-08-01,5.0,6738392.008153152,3.1,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2024-09-01,5.0,6738392.008153152,3.1,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2024-10-01,10.67168568927585,14382000.312427746,2.99,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2024-11-01,17.42694742005544,23485920.644361366,2.85,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2024-12-01,22.68091869610528,30566584.25588144,2.75,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2025-01-01,25.45003769416732,34298466.121114716,2.69,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2025-02-01,25.30109768565866,34097742.88850889,2.69,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2025-03-01,22.49826159338458,30320421.22364034,2.75,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2025-04-01,18.36317885215837,24747659.524334174,2.83,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2025-05-01,14.18583515948776,19117943.653534055,2.92,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2025-06-01,11.50978192154689,15511484.503147442,2.97,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2025-07-01,11.31858096159383,15253807.099047652,2.97,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2025-08-01,14.08769995965588,18985688.964280926,2.92,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2025-09-01,19.38393218715012,26123306.747295003,2.81,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2025-10-01,26.0969329664853,35170272.907734625,2.68,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2025-11-01,,,3.0,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
2025-12-01,,,3.0,C4 (very high),Tez paketinde ölçülmüş su kalite serisi bulunmadığı için doluluk-temelli vekil EC serisi üretildi; gerçek DSİ/laboratuvar verisiyle değiştirilebilir.
